"s","p","t","v","time","diff"
"BINANCE:BTCUSDT","112347.45","1761473828971","5e-5","1761473834774","1"
"BINANCE:BTCUSDT","112347.45","1761473828454","0.00026","1761473834774","1"
"BINANCE:BTCUSDT","112347.45","1761473828075","0.0016","1761473834774","1"
"BINANCE:BTCUSDT","112347.45","1761473828971","0.00258","1761473834774","1"
"BINANCE:BTCUSDT","112347.45","1761473828971","0.00097","1761473834774","1"
"BINANCE:BTCUSDT","112347.45","1761473828971","5e-5","1761473834774","1"
"BINANCE:BTCUSDT","112347.38","1761473829016","0.0001","1761473835674","1"
"BINANCE:BTCUSDT","112347.39","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112345.34","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.57","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112346.01","1761473829016","0.0001","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.44","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.01","1761473829601","6e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.57","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.57","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.57","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112346.38","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.57","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112345.34","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.44","1761473829016","0.0004","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.39","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.57","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.44","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.02","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.44","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.57","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.44","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.39","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112346.37","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.02","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","0.00176","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","0.02135","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.02","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","0.02724","1761473835674","1"
"BINANCE:BTCUSDT","112344.57","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.57","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.44","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.57","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.44","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.02","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.57","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","0.00026","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","0.00103","1761473835674","1"
"BINANCE:BTCUSDT","112344.57","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","0.00089","1761473835674","1"
"BINANCE:BTCUSDT","112346.38","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.01","1761473829823","0.00017","1761473835674","1"
"BINANCE:BTCUSDT","112346.38","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112346.38","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","0.0032","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.57","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.44","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.57","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.44","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.44","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.39","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.02","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.01","1761473829599","7e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","0.07057","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","0.03827","1761473835674","1"
"BINANCE:BTCUSDT","112347.44","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.44","1761473829016","0.0073","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","0.04425","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.02","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.57","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112345.34","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.57","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","0.0007","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","0.00069","1761473835674","1"
"BINANCE:BTCUSDT","112344.57","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.57","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.44","1761473829016","0.001","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","0.00092","1761473835674","1"
"BINANCE:BTCUSDT","112347.39","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.44","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.57","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","0.04515","1761473835674","1"
"BINANCE:BTCUSDT","112346.37","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.57","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.57","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.57","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.45","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.39","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112345.88","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.58","1761473829216","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112347.44","1761473829016","5e-5","1761473835674","1"
"BINANCE:BTCUSDT","112344.01","1761473830389","0.0178","1761473836554","1"
"BINANCE:BTCUSDT","112344.01","1761473830436","0.01669","1761473836554","1"
"BINANCE:BTCUSDT","112344.01","1761473831073","0.00177","1761473836554","1"
"BINANCE:BTCUSDT","112344.02","1761473830888","0.00657","1761473836554","1"
"BINANCE:BTCUSDT","112344.01","1761473831024","0.00011","1761473836554","1"
"BINANCE:BTCUSDT","112344.02","1761473831705","0.00181","1761473837554","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112339.18","1761473833083","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112339.44","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.0","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112339.18","1761473833099","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112339.18","1761473833083","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112342.5","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112342.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112339.18","1761473833083","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112339.18","1761473833083","0.00019","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.0","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112339.18","1761473833099","0.00075","1761473838694","1"
"BINANCE:BTCUSDT","112344.0","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112341.83","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.0","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112339.18","1761473833099","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.0","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112339.18","1761473833083","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112339.18","1761473833083","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112339.18","1761473833083","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112341.14","1761473832716","0.0001","1761473838694","1"
"BINANCE:BTCUSDT","112341.83","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112339.18","1761473833099","1e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112339.18","1761473833083","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112339.19","1761473832925","0.00089","1761473838694","1"
"BINANCE:BTCUSDT","112344.0","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112339.18","1761473833083","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112340.72","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112342.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112342.5","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112339.18","1761473833083","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","0.00176","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112340.72","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","0.00044","1761473838694","1"
"BINANCE:BTCUSDT","112344.0","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.0","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112339.18","1761473833083","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.0","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112339.18","1761473833083","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.0","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112342.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112339.18","1761473833083","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112342.01","1761473832716","0.005","1761473838694","1"
"BINANCE:BTCUSDT","112339.18","1761473833083","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112339.18","1761473833099","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112339.18","1761473833099","0.00146","1761473838694","1"
"BINANCE:BTCUSDT","112341.97","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.0","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112339.18","1761473833083","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112341.38","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112339.18","1761473833099","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112342.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112339.18","1761473833083","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.0","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112340.71","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112340.71","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112339.18","1761473833083","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112339.18","1761473833083","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112339.18","1761473833099","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112339.18","1761473833083","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.0","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.0","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.0","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.01","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112342.5","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112340.71","1761473832716","0.00534","1761473838694","1"
"BINANCE:BTCUSDT","112344.0","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112344.0","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112339.44","1761473832716","0.00066","1761473838694","1"
"BINANCE:BTCUSDT","112339.19","1761473832716","5e-5","1761473838694","1"
"BINANCE:BTCUSDT","112342.01","1761473832716","5e-5","1761473838694","1"
